DateID;CustomerID;TotalTimeWatched;Platform;PlayEventType;VideoTitle;TotalTimeWatched_Hours;DayOfWeekName
2020/12/23;HGKBH7DQDW9BJ0F0G4A4BI7B002V;420;Web;Catch Up;3022;7;Wednesday
2020/12/24;CKZZ1KBUKHAZ6K851Y205XSW004E;1140;Leanback;LiveTV;Lunchtime;19;Thursday
2020/12/25;BGXIFRF7B9I7ARUOKDX9M1E90040;60;Leanback;Other;The Real Housewives Of Potomac;1;Friday
2020/12/25;CW0LGPPX9I6RDM1044TJJMDJ001D;240;Android;LiveTV;Unknown;4;Friday
2020/12/29;7AH6C69G00XQC42UA7Z7IB2J001J;720;Web;LiveTV;SA Today;12;Tuesday
2020/12/29;JYOGA9HQ4XY696D39OMU9LAG000H;4020;Leanback;LiveTV;Tussen Ons: Medies;67;Tuesday
2020/12/29;JY1G5DDE784YHQTT86DY1S07006O;120;Leanback;LiveTV;100 Day Dream Home;2;Tuesday
2020/12/31;BVZ3325M7B6G6O26KAOIKKVU001V;120;Leanback;LiveTV;Unknown;2;Thursday
2021/01/02;KVZBKA0D3Z159EE0FWGRJMDW004I;480;Leanback;LiveTV;Power Rangers Beast Morphers;8;Saturday
2021/01/02;HGKBH7DQDW9BJ0F0G4A4BI7B002V;180;Web;Catch Up;Undercover Brother 2;3;Saturday
2021/01/02;B4ICHIXAHO3SLT6A55534GR10048;840;Leanback;Catch Up;Made For Each Other;14;Saturday
2021/01/03;L99XKLSX9UTQG6B0HSE5IS5L001Q;4920;Leanback;Other;Love At The Shore;82;Sunday
2020/11/03;JMCVLXSA196YJ0KC6IDOIEVB000M;60;iOS;LiveTV;Impact of Murder;1;Tuesday
2020/12/18;EPBF04WULJ4Z3T1GEO1UIT7E006H;6120;Leanback;LiveTV;Die Groot Ontbyt;102;Friday
2020/12/24;32LZ1CGFHR8JDOMJE2XWC4850050;1800;Leanback;LiveTV;Unknown;30;Thursday
2020/12/27;JQPCIA0W3STGHOM9D5B3BSQ8004G;420;Leanback;LiveTV;checkpoint;7;Sunday
2020/12/30;8H97BUBN86RPIZTHIAYA2HL7004H;480;Leanback;LiveTV;BBC World News;8;Wednesday
2020/12/31;HG64K7449Y0B537D5UX5J846001G;7740;Leanback;LiveTV;Hawaii Five-0;129;Thursday
2021/01/01;I7SNFC8FAWR3AS8HDYGDGWK0003Q;180;Leanback;LiveTV;Million Dollar Baby;3;Friday
2021/01/01;I7SNFC8FAWR3AS8HDYGDGWK0003Q;300;Android;Catch Up;Muvhango;5;Friday
2021/01/02;B4ICHIXAHO3SLT6A55534GR10048;3120;Leanback;Other;Hop;52;Saturday
2021/01/06;HJ59KRJJGFTN7R43I77E7982005T;1680;Leanback;LiveTV;South Africa Tonight;28;Wednesday
2020/11/04;DJW8B0Y11C8V99OLJS4LKSXN001H;180;Web;LiveTV;Keeping Up With The Kardashians;3;Wednesday
2020/12/14;H1H8HCM9J5Z20V69409I8LP40020;60;Leanback;LiveTV;South Africa Tonight;1;Monday
2020/12/15;5TWNE200IZGG54ISILK2A8J1003P;16140;Leanback;LiveTV;The Planet's Funniest Animals;269;Tuesday
2020/12/17;L8NVCEUVC1TGEYT1LJWFM4A0002J;240;Web;LiveTV;ALVINNN!!! And The Chipmunks;4;Thursday
2020/12/20;CKZZ1KBUKHAZ6K851Y205XSW004E;18360;Leanback;LiveTV;PL 20/21: Tottenham v Leicester;306;Sunday
2020/12/20;3T6BAJNOERX8HLC34QAL2OSI004F;540;Android;LiveTV;Unknown;9;Sunday
2020/12/21;1U7JDBJ6DA2F55FTI9Y95XKX002W;2160;Android;Catch Up;Vula Vala;36;Monday
2020/12/23;1U7JDBJ6DA2F55FTI9Y95XKX002W;780;Web;Catch Up;Premier League;13;Wednesday
2020/12/23;IV7T6M79F1E9J6J1KRMDE146002D;1260;Web;LiveTV;Hunter Street;21;Wednesday
2020/12/23;EJDJ2Y551IK5C3NRIFV98V5D0023;360;Leanback;LiveTV;Flea Market Flip;6;Wednesday
2020/12/24;9Y972RE3BM4T57QHE0I0508A003K;60;Leanback;LiveTV;Dragon Hero;1;Thursday
2020/12/24;HBJV8IELD3Q9EVNQBZNLB5GZ004J;1260;Leanback;Other;Isibaya;21;Thursday
2020/12/26;JYOGA9HQ4XY696D39OMU9LAG000H;420;Leanback;LiveTV;Unknown;7;Saturday
2020/12/26;99XY8K7T71P3KIC125HPLFM1004C;5580;Leanback;LiveTV;Fail Army;93;Saturday
2020/12/28;1U7JDBJ6DA2F55FTI9Y95XKX002W;900;Web;LiveTV;My Type;15;Monday
2020/12/29;GP1DIXV84RK8J68H7S7U7QBJ001A;240;Leanback;Other;Captain's Walk;4;Tuesday
2020/12/29;BGXIFRF7B9I7ARUOKDX9M1E90040;480;Leanback;LiveTV;Just For Laughs: Gags;8;Tuesday
2021/01/04;5E9A5WNFJ2PAEUF2I1WUL9DS0023;240;Leanback;LiveTV;WWE Hell In a Cell 2019;4;Monday
2021/01/05;0SNW3WHV71N8J246KTXE33S70033;720;Leanback;LiveTV;BBL 20/21: MLR v ADS;12;Tuesday
2021/01/05;FF3Q3RJ23VY19D8H37E50FTO0055;1200;Web;Catch Up;Blue Bloods;20;Tuesday
2021/01/05;2C5OCJ6LANC996WMHSF77BXF0040;7680;Android;LiveTV;Unknown;128;Tuesday
2020/11/14;7K9529XH6FN8C0PX24BMAUHD000F;540;Leanback;LiveTV;Autumn Nations Cup '20 ITA v SCO;9;Saturday
2020/12/20;DOIT0YTG2NSUGFNPGSZVBX5Z003F;660;Leanback;LiveTV;eNuus;11;Sunday
2020/12/20;CW0LGPPX9I6RDM1044TJJMDJ001D;720;Android;LiveTV;Unknown;12;Sunday
2020/12/25;9Y972RE3BM4T57QHE0I0508A003K;6960;Leanback;LiveTV;come dine with me: south africa;116;Friday
2020/12/27;CW0LGPPX9I6RDM1044TJJMDJ001D;540;Android;Catch Up;The Graham Norton Show;9;Sunday
2020/12/28;EKPHHWGGBIYPHUW7A5UZKJWQ004J;60;Web;LiveTV;Nadiya's Family Favourites;1;Monday
2020/12/31;99XY8K7T71P3KIC125HPLFM1004C;2400;Leanback;Other;The Blacklist;40;Thursday
2020/12/31;IFIPM513BCIM7WA5E0SQ6YNL006X;240;iOS;LiveTV;ALVINNN!!! And The Chipmunks;4;Thursday
2021/01/01;1B37HXHLCBF0AS4R3LVUIN1M001Z;300;Leanback;Other;The Kayak Fishing Show;5;Friday
2021/01/04;KVZBKA0D3Z159EE0FWGRJMDW004I;5640;Web;LiveTV;Cricket;94;Monday
2021/01/04;D2WSMBTHGYV8J1I0LP466FZF002Y;1980;Web;Catch Up;Tyler Perry's Young Dylan;33;Monday
2021/01/05;FF3Q3RJ23VY19D8H37E50FTO0055;900;Leanback;LiveTV;Grand Designs;15;Tuesday
2021/01/05;BWQY6ZCX95K6253XH2PTFQMJ0067;1140;Leanback;LiveTV;Unknown;19;Tuesday
2020/11/08;JO9Y8ZNQ3MIPC19BLHCE426J005F;60;Leanback;Other;Just Add Magic;1;Sunday
2020/12/04;JF4T2H5EK7RI7UOW21DUC3BG003C;300;Web;LiveTV;Unknown;5;Friday
2020/12/11;99XY8K7T71P3KIC125HPLFM1004C;840;Leanback;LiveTV;ATP1000 '14: Rogers Cup Final;14;Friday
2020/12/15;04UQ08GW86TGLXWPLKWYJLB7005Y;60;Leanback;LiveTV;Unknown;1;Tuesday
2020/12/16;99XY8K7T71P3KIC125HPLFM1004C;780;Leanback;LiveTV;Grootplaas;13;Wednesday
2020/12/16;68WQ5Y219XYF0ZPF1JOV7VRL000G;4380;Android;LiveTV;Unknown;73;Wednesday
2020/12/20;HGKBH7DQDW9BJ0F0G4A4BI7B002V;2520;Web;Catch Up;Daddy's Home;42;Sunday
2020/12/20;EEVN4QW3AQEL3IP2FF9JFHDJ001E;60;Leanback;LiveTV;The Family Chantel;1;Sunday
2020/12/29;9ODJ4F2AFH3WJ5TO8TEI2IV30046;60;Web;LiveTV;The South African Morning;1;Tuesday
2020/12/30;JQPCIA0W3STGHOM9D5B3BSQ8004G;1440;Leanback;Other;Sipho Sethonga;24;Wednesday
2021/01/01;D2WSMBTHGYV8J1I0LP466FZF002Y;5460;Web;Catch Up;A Madea Family Funeral;91;Friday
2021/01/02;DOIT0YTG2NSUGFNPGSZVBX5Z003F;5220;Leanback;Other;Playmobil The Movie;87;Saturday
2021/01/04;2O5N7BZW1V5SAOQWFTCTLOOJ004S;4680;Web;Catch Up;A Winter Princess;78;Monday
2021/01/05;JW3D32AB27U67WZOIG642IIY0012;300;Leanback;Other;Premier League;5;Tuesday
2021/01/06;8AI5COYL9BWB55BZIM99GV8S001A;6600;Leanback;LiveTV;Unknown;110;Wednesday
2020/11/15;EW1DENH0EC1J3M9WAOZF9LSV004O;1140;Leanback;LiveTV;F1 - Chequered Flag '20: Turkey;19;Sunday
2020/11/24;570E5TCC0WGV0V0TDUGC5S0J0071;1560;Web;LiveTV;UCL 20/21: Juventus v Ferencvaros;26;Tuesday
2020/12/15;2RYTE1R6JC9CGE410JYAM4FY004E;540;Leanback;Other;Unmarried;9;Tuesday
2020/12/19;EPBF04WULJ4Z3T1GEO1UIT7E006H;1620;Leanback;LiveTV;eNuus;27;Saturday
2020/12/20;CEO4KHY8DJKIANQC1DGSL9Z7005S;420;Android;Catch Up;Zoolander;7;Sunday
2020/12/21;JW3D32AB27U67WZOIG642IIY0012;60;Android;LiveTV;Unknown;1;Monday
2020/12/26;0SNW3WHV71N8J246KTXE33S70033;120;iOS;LiveTV;Int CRI 20/21: RSA v SRI 1st Test D1;2;Saturday
2020/12/31;G885M7K839QYKKPL2B1UCYLV005F;1560;Leanback;LiveTV;Unknown;26;Thursday
2020/11/15;0OAF5G8EAWS6F3BQBRHG284L001W;120;Leanback;Catch Up;Scandal!;2;Sunday
2020/11/29;MEIK8UG61FDV4ZCC4BW31QQ90031;960;Leanback;Other;The Twilight Saga: Eclipse;16;Sunday
2020/12/04;61ZRBGKCHEQ50WW5G00LEMDQ000Y;240;Leanback;Catch Up;The Queen;4;Friday
2020/12/05;68WQ5Y219XYF0ZPF1JOV7VRL000G;1200;Leanback;LiveTV;Unknown;20;Saturday
2020/12/09;2RYTE1R6JC9CGE410JYAM4FY004E;300;Web;Catch Up;UEFA Champions League;5;Wednesday
2020/12/13;EPBF04WULJ4Z3T1GEO1UIT7E006H;5520;Leanback;LiveTV;Midway;92;Sunday
2020/12/15;BWQY6ZCX95K6253XH2PTFQMJ0067;1980;Leanback;LiveTV;Unknown;33;Tuesday
2020/12/22;KG5E51DIHELAEZ9KLPOY6A0N001A;60;Leanback;LiveTV;Unknown;1;Tuesday
2020/12/25;CKZZ1KBUKHAZ6K851Y205XSW004E;1680;Leanback;LiveTV;Unknown;28;Friday
2020/12/26;3QSUA7Q76YM2GHMMEWD1E563002Q;3240;Leanback;LiveTV;Unknown;54;Saturday
2020/12/26;JYOGA9HQ4XY696D39OMU9LAG000H;6840;Leanback;LiveTV;Unknown;114;Saturday
2020/12/30;G082G8JT6FP20Q1WLU4OIF3O004F;4320;Leanback;LiveTV;Unknown;72;Wednesday
2020/12/31;3YD670SYEC196D8VH1EQ7AW6000W;2040;Leanback;LiveTV;Unknown;34;Thursday
2021/01/03;6ZQO2SZXJIGU990MDKJQ63SN0045;1980;Web;LiveTV;Int CRI 20/21: RSA v SRI 2nd Test D1;33;Sunday
2021/01/06;HJ59KRJJGFTN7R43I77E7982005T;300;Leanback;LiveTV;Butter and Brown;5;Wednesday
2021/01/06;1U7JDBJ6DA2F55FTI9Y95XKX002W;300;Leanback;LiveTV;Thando Lwami;5;Wednesday
2020/11/18;46ZP0ZSQ8W02EVWKFE6WKTK7002H;60;Leanback;Other;Minions;1;Wednesday
2020/12/16;M342MBRPEUXXGC124LOJ1MX90025;420;Leanback;LiveTV;The Family Chantel;7;Wednesday
2020/12/20;68U7KS1VBVLFF06V44XH39EM000S;60;Web;LiveTV;PL 20/21: Brighton v Sheff United;1;Sunday
2020/12/22;CEO4KHY8DJKIANQC1DGSL9Z7005S;480;Android;Catch Up;Gomora;8;Tuesday
2020/12/22;IV7T6M79F1E9J6J1KRMDE146002D;120;Web;LiveTV;Tyler Perry's Young Dylan;2;Tuesday
2020/12/23;1U7JDBJ6DA2F55FTI9Y95XKX002W;1020;Web;LiveTV;Return Of The Lion;17;Wednesday
2020/12/26;JYOGA9HQ4XY696D39OMU9LAG000H;240;Leanback;LiveTV;Unknown;4;Saturday
2020/12/27;3T6BAJNOERX8HLC34QAL2OSI004F;420;Android;LiveTV;Unknown;7;Sunday
2020/12/28;FQY1FAPZ95I20UA99O5XD2ZA004E;900;Leanback;LiveTV;Sky Sports News;15;Monday
2020/12/28;BGXIFRF7B9I7ARUOKDX9M1E90040;4740;Leanback;Other;America's Book Of Secrets;79;Monday
2020/12/30;IIAC5X6U0427LWPT7VLKLV9A0058;120;Leanback;LiveTV;wordworld;2;Wednesday
2021/01/05;A3IXLECV7QXD3S95DCG94QCU0061;960;Leanback;LiveTV;Unknown;16;Tuesday
2021/01/05;D0785AJEK4OFDM0WFP6ELYSQ0015;360;Leanback;LiveTV;Unknown;6;Tuesday
2021/01/06;74CC31I55WMQC5AX6P4ZE36T003R;240;Leanback;LiveTV;Unknown;4;Wednesday
2020/11/02;JO9Y8ZNQ3MIPC19BLHCE426J005F;60;Leanback;LiveTV;Doubling Down With The Derricos;1;Monday
2020/11/07;DJW8B0Y11C8V99OLJS4LKSXN001H;60;Web;LiveTV;Where The Wild Men Are With Ben Fogle;1;Saturday
2020/12/17;KG5E51DIHELAEZ9KLPOY6A0N001A;7440;Android;LiveTV;Unknown;124;Thursday
2020/12/26;J9SV7TJOF4IWHK62DA5W2PU30034;2640;Leanback;LiveTV;Crank: High Voltage;44;Saturday
2020/12/30;KZB317VTJLMC3R6YCR79716F0064;900;Android;LiveTV;Unknown;15;Wednesday
2020/12/31;KN42BQKA57DYKED96YC6FB3E002E;2040;Web;LiveTV;7de Laan;34;Thursday
2021/01/03;8H97BUBN86RPIZTHIAYA2HL7004H;1380;Leanback;Other;Isibaya;23;Sunday
2021/01/03;B4ICHIXAHO3SLT6A55534GR10048;3180;Leanback;LiveTV;Morning Live;53;Sunday
2021/01/05;1U36FLALG37JJ85B9NQEB66J005N;1380;Leanback;Other;Rea Tsotella;23;Tuesday
2021/01/06;9Y52FHB8EY77KPU5077OJYLP001A;120;Leanback;LiveTV;PL 20/21: C Palace v Sheff United;2;Wednesday
2021/01/06;C5R97LFH196UEXDXCPUB91YB004H;2940;Leanback;LiveTV;Unknown;49;Wednesday
2021/01/06;3VCBDCQR7KS06O3GHX5KA92O0056;360;Leanback;LiveTV;Unknown;6;Wednesday
2020/11/07;JMCVLXSA196YJ0KC6IDOIEVB000M;60;iOS;LiveTV;PL: Weekend Warm-Up;1;Saturday
2020/11/14;JO9Y8ZNQ3MIPC19BLHCE426J005F;60;Leanback;Other;Just Add Magic;1;Saturday
2020/12/05;MEIK8UG61FDV4ZCC4BW31QQ90031;1020;Leanback;Other;The River;17;Saturday
2020/12/13;HGKBH7DQDW9BJ0F0G4A4BI7B002V;240;Web;LiveTV;South Africa Tonight;4;Sunday
2020/12/13;2RYTE1R6JC9CGE410JYAM4FY004E;300;Web;Catch Up;Premier League;5;Sunday
2020/12/14;MEIK8UG61FDV4ZCC4BW31QQ90031;4860;Leanback;Other;Idols Sa;81;Monday
2020/12/16;DTO9EH7W6CFXDF3MJ3OQD5DR0030;180;Leanback;LiveTV;Unknown;3;Wednesday
2020/12/30;EKPHHWGGBIYPHUW7A5UZKJWQ004J;1500;Web;LiveTV;Property Brothers: Forever Home;25;Wednesday
2021/01/01;DCB27YH98GCW7XVD73YWKPM60062;12120;Leanback;LiveTV;Come Dine With Me: South Africa;202;Friday
2021/01/01;C9GMCLDOEV1ZGD9534IW2VTK006E;180;Leanback;LiveTV;The Man With The Iron Fists;3;Friday
2021/01/01;D1COFVKB7R35KG4Y8QL2AP4U002B;8460;Leanback;LiveTV;PL 20/21: Everton v West Ham;141;Friday
2021/01/02;HG64K7449Y0B537D5UX5J846001G;8040;Leanback;LiveTV;Total Bellas;134;Saturday
2021/01/06;80TM360Q4XSP0ZECCWIA8IW5004D;3180;Web;LiveTV;NCIS;53;Wednesday
2020/12/04;7K9529XH6FN8C0PX24BMAUHD000F;240;Leanback;LiveTV;Two And A Half Men;4;Friday
2020/12/04;0SNW3WHV71N8J246KTXE33S70033;600;iOS;LiveTV;Int CRI HL '20: AUS v IND 1st T20;10;Friday
2020/12/21;9ODJ4F2AFH3WJ5TO8TEI2IV30046;4380;Leanback;Other;Hereditary;73;Monday
2020/12/23;KN42BQKA57DYKED96YC6FB3E002E;420;Android;LiveTV;Unknown;7;Wednesday
2020/12/23;JW3D32AB27U67WZOIG642IIY0012;600;Android;LiveTV;Unknown;10;Wednesday
2020/12/29;FQY1FAPZ95I20UA99O5XD2ZA004E;4500;Leanback;LiveTV;Unknown;75;Tuesday
2020/12/30;KEFL2WL371PM3R0QBTN6I5UF000E;120;Web;LiveTV;Street Outlaws: Memphis;2;Wednesday
2020/12/31;ADFQJ9FVBIWSIYQ8G7PR21HX0042;49800;Leanback;LiveTV;Unknown;830;Thursday
2020/12/31;9CQP1WGUKE35F1YBLM02D52H000S;780;Leanback;Other;Skeem Saam;13;Thursday
2021/01/01;JLP8HMRSERRT7SHE2L7V8177004S;780;Leanback;LiveTV;Unknown;13;Friday
2021/01/03;D3TT5UELK7U07Q69JB0IDBLW0022;20100;Leanback;LiveTV;Unknown;335;Sunday
2021/01/05;9UTVHJ8UFNFLKD9I2GBDH2XY0032;180;Leanback;LiveTV;PL: Premier League World;3;Tuesday
2021/01/05;CW0LGPPX9I6RDM1044TJJMDJ001D;780;Android;LiveTV;Unknown;13;Tuesday
2021/01/05;2PK0G508GSM2EXYD8XQZGDJX003I;600;Leanback;LiveTV;Unknown;10;Tuesday
2021/01/05;B4AUHR7ZLVXT7XIJECTC4MXE006X;1260;Leanback;Other;Binnelanders;21;Tuesday
2020/12/15;L8NVCEUVC1TGEYT1LJWFM4A0002J;480;Web;LiveTV;Regular Show;8;Tuesday
2020/12/19;FQY1FAPZ95I20UA99O5XD2ZA004E;480;Android;LiveTV;Unknown;8;Saturday
2020/12/19;3YD670SYEC196D8VH1EQ7AW6000W;180;Leanback;Catch Up;Arendsvlei;3;Saturday
2020/12/27;B2XTM4WWB69F2EMR9X8WF3R80070;2640;Leanback;Catch Up;Gold Rush;44;Sunday
2021/01/01;KEFL2WL371PM3R0QBTN6I5UF000E;300;Web;LiveTV;The Curse Of Skinwalker Ranch;5;Friday
2021/01/02;8H97BUBN86RPIZTHIAYA2HL7004H;3660;Leanback;LiveTV;Destroyed In Seconds;61;Saturday
2021/01/02;ASBLG1RJA4AY24LT9402L53F000O;2820;Leanback;Other;Titan Games;47;Saturday
2021/01/03;A3IXLECV7QXD3S95DCG94QCU0061;1500;Leanback;LiveTV;Unknown;25;Sunday
2021/01/03;G249FF1CLCT350FPMDPIJVE4004V;5880;Leanback;LiveTV;Int CRI 20/21: RSA v SRI 2nd Test D1;98;Sunday
2021/01/04;9Y972RE3BM4T57QHE0I0508A003K;1680;Leanback;LiveTV;Int CRI 20/21: RSA v SRI 2nd Test D2;28;Monday
2020/11/23;DJW8B0Y11C8V99OLJS4LKSXN001H;3120;Web;LiveTV;Imbewu;52;Monday
2020/12/10;B2XTM4WWB69F2EMR9X8WF3R80070;1860;Leanback;Other;Gold Rush;31;Thursday
2020/12/13;3YD670SYEC196D8VH1EQ7AW6000W;4500;Web;LiveTV;PL Build Up;75;Sunday
2020/12/17;KN42BQKA57DYKED96YC6FB3E002E;120;Android;LiveTV;Unknown;2;Thursday
2020/12/24;EKPHHWGGBIYPHUW7A5UZKJWQ004J;3540;Web;LiveTV;First Dates (UK);59;Thursday
2020/12/25;MEIK8UG61FDV4ZCC4BW31QQ90031;660;Leanback;LiveTV;The Story Of God With Morgan Freeman;11;Friday
2020/12/25;EPBF04WULJ4Z3T1GEO1UIT7E006H;4080;Leanback;Other;Masterchef Australia;68;Friday
2020/12/27;IU7TALZFA4A19B369AM2F809006P;2220;Android;Downloads;The Rhythm Section;37;Sunday
2021/01/03;D2WSMBTHGYV8J1I0LP466FZF002Y;1380;Web;Catch Up;S'khipha Amafiles;23;Sunday
2021/01/05;A3IXLECV7QXD3S95DCG94QCU0061;2100;Leanback;LiveTV;Unknown;35;Tuesday
2020/11/22;JO9Y8ZNQ3MIPC19BLHCE426J005F;1260;Leanback;LiveTV;eNCA;21;Sunday
2020/12/20;CW1HISN8A7F7DLERDS89ED22005O;240;Android;LiveTV;Unknown;4;Sunday
2020/12/22;7VYBH2YZ3CYJAU9Q8EPSJ01L004Y;1200;Leanback;LiveTV;show information is currently not available;20;Tuesday
2020/12/23;C3CSE9YNM5EF9BU2345H8PFU006D;4560;Leanback;LiveTV;Unknown;76;Wednesday
2020/12/24;IU7TALZFA4A19B369AM2F809006P;3360;Leanback;Catch Up;Midway;56;Thursday
2020/12/25;K0ET7QSKE5OJ526F656F0ZU6004J;2340;Web;Catch Up;The Rookie;39;Friday
2020/12/26;JLP8HMRSERRT7SHE2L7V8177004S;360;iOS;LiveTV;Int CRI - Test Series Build Up;6;Saturday
2020/12/30;FQY1FAPZ95I20UA99O5XD2ZA004E;480;Leanback;LiveTV;Unknown;8;Wednesday
2021/01/03;D3TT5UELK7U07Q69JB0IDBLW0022;1920;Leanback;LiveTV;Unknown;32;Sunday
2021/01/03;KKYPLMHIANE4G7KSFEIIIDB4001S;60;Web;LiveTV;CNN Newsroom With Robyn Curnow;1;Sunday
2021/01/05;IV7T6M79F1E9J6J1KRMDE146002D;120;Web;LiveTV;Teen Titans Go!;2;Tuesday
2021/01/05;96IV6O8D2U342FMWAIGQEDYE002L;420;Leanback;LiveTV;Unknown;7;Tuesday
2020/11/23;7K9529XH6FN8C0PX24BMAUHD000F;3960;Leanback;LiveTV;Random Breath Test;66;Monday
2020/12/06;JYOGA9HQ4XY696D39OMU9LAG000H;60;Leanback;Other;Zoey's Extraordinary Playlist;1;Sunday
2020/12/12;JYOGA9HQ4XY696D39OMU9LAG000H;3120;Leanback;LiveTV;Unknown;52;Saturday
2020/12/19;7VYBH2YZ3CYJAU9Q8EPSJ01L004Y;12240;Leanback;LiveTV;PL 20/21: C Palace v Liverpool;204;Saturday
2020/12/20;9ODJ4F2AFH3WJ5TO8TEI2IV30046;480;Leanback;Other;The Twilight Saga: Breaking Dawn Part 2;8;Sunday
2020/12/20;EEVN4QW3AQEL3IP2FF9JFHDJ001E;120;Leanback;LiveTV;The Family Chantel;2;Sunday
2020/12/21;99XY8K7T71P3KIC125HPLFM1004C;3420;Leanback;LiveTV;Captain Marvel;57;Monday
2020/12/24;EJDJ2Y551IK5C3NRIFV98V5D0023;60;Leanback;LiveTV;Ordeal By Innocence;1;Thursday
2020/12/26;JYOGA9HQ4XY696D39OMU9LAG000H;2520;Leanback;LiveTV;weather gone viral;42;Saturday
2020/12/29;6IAHHGVTGSIM3OS52BXHGUZV002W;1980;Leanback;LiveTV;Unknown;33;Tuesday
2020/12/30;0QHWB58BKQRMARANHTLR52A40066;1500;Web;Catch Up;Bolhuis;25;Wednesday
2021/01/02;HBR8J9V99LGMJ0MS22Q66OED004C;3780;Leanback;LiveTV;Property Brothers: Forever Home;63;Saturday
2020/12/04;EPBF04WULJ4Z3T1GEO1UIT7E006H;1440;Leanback;LiveTV;Lunchtime;24;Friday
2020/12/05;MEIK8UG61FDV4ZCC4BW31QQ90031;720;Leanback;Other;The River;12;Saturday
2020/12/12;61ZRBGKCHEQ50WW5G00LEMDQ000Y;1380;Leanback;Catch Up;Rea Tsotella;23;Saturday
2020/12/14;7EL1JRTNBIYT59JE16FXIXPO006N;1140;Web;LiveTV;The Perfect Murder;19;Monday
2020/12/15;KEFL2WL371PM3R0QBTN6I5UF000E;60;Web;Catch Up;The Graham Norton Show;1;Tuesday
2020/12/21;HBJV8IELD3Q9EVNQBZNLB5GZ004J;60;Leanback;Other;Celeste Ntuli: Home Affairs 2;1;Monday
2020/12/27;C5R97LFH196UEXDXCPUB91YB004H;1500;Android;Catch Up;Sheep & Wolves;25;Sunday
2020/12/29;8H97BUBN86RPIZTHIAYA2HL7004H;3300;Leanback;LiveTV;Ian King Live;55;Tuesday
2020/12/30;4J9946KCLJ9UJ8490B4G02ZS001B;180;Leanback;LiveTV;masterchef australia;3;Wednesday
2021/01/01;CQY0DUPK69CLLY7QF9CXJ95Y004L;180;Leanback;LiveTV;Unknown;3;Friday
2021/01/01;1X6R2T2XG0349CUG2JASKOSD006L;1380;Leanback;Other;Mad About You;23;Friday
2021/01/03;6C3AF51YFQKB11HRBEBC8SP00032;60;Leanback;LiveTV;Sky News @ Breakfast;1;Sunday
2021/01/03;6C3AF51YFQKB11HRBEBC8SP00032;60;Leanback;LiveTV;Dr. 90210;1;Sunday
2021/01/03;0SNW3WHV71N8J246KTXE33S70033;1620;Leanback;LiveTV;Int CRI 20/21: RSA v SRI 2nd Test D1;27;Sunday
2021/01/03;32LZ1CGFHR8JDOMJE2XWC4850050;360;Leanback;LiveTV;Unknown;6;Sunday
2021/01/06;DNDTA33AGYYMBZZS1BBOE8080062;60;Leanback;LiveTV;Sky News With Sarah Hewson;1;Wednesday
2020/11/14;M342MBRPEUXXGC124LOJ1MX90025;120;Web;LiveTV;Doom;2;Saturday
2020/11/29;46ZP0ZSQ8W02EVWKFE6WKTK7002H;300;Leanback;Other;Den Of Thieves;5;Sunday
2020/12/12;HGKBH7DQDW9BJ0F0G4A4BI7B002V;1680;Web;LiveTV;Unknown;28;Saturday
2020/12/15;LY12ARBS7HK1ASQI5ZTLJ9TM0008;60;Leanback;LiveTV;Unknown;1;Tuesday
2020/12/22;2RYTE1R6JC9CGE410JYAM4FY004E;480;Leanback;Other;Heineken Champions Cup;8;Tuesday
2020/12/25;3YD670SYEC196D8VH1EQ7AW6000W;2520;Leanback;LiveTV;Unknown;42;Friday
2020/12/26;9CQP1WGUKE35F1YBLM02D52H000S;1140;Leanback;Other;Power Rangers Beast Morphers;19;Saturday
2020/12/29;KEFL2WL371PM3R0QBTN6I5UF000E;3360;Web;Catch Up;Masterchef Australia;56;Tuesday
2020/12/30;4J9946KCLJ9UJ8490B4G02ZS001B;780;Leanback;Other;Rambo: Last Blood;13;Wednesday
2020/12/31;DIGVCD6T4UNEJ8EC14IYFFHW000S;960;Web;Catch Up;Zig & Sharko;16;Thursday
2021/01/03;JLP8HMRSERRT7SHE2L7V8177004S;2460;Leanback;LiveTV;Bunk'd;41;Sunday
2021/01/03;9CQP1WGUKE35F1YBLM02D52H000S;240;Leanback;LiveTV;The Casagrandes;4;Sunday
2021/01/04;HBR8J9V99LGMJ0MS22Q66OED004C;480;iOS;LiveTV;Int CRI 20/21: RSA v SRI 2nd Test D2;8;Monday
2021/01/05;46ZP0ZSQ8W02EVWKFE6WKTK7002H;14580;Leanback;LiveTV;MTV Music 24;243;Tuesday
2021/01/06;3VCBDCQR7KS06O3GHX5KA92O0056;480;Leanback;LiveTV;Unknown;8;Wednesday
2020/11/07;EW1DENH0EC1J3M9WAOZF9LSV004O;480;Leanback;LiveTV;PL 20/21: Everton v Man Utd;8;Saturday
2020/11/14;M342MBRPEUXXGC124LOJ1MX90025;1800;Web;LiveTV;Spider-Man: Into the Spider-Verse;30;Saturday
2020/12/10;61ZRBGKCHEQ50WW5G00LEMDQ000Y;1320;Leanback;Catch Up;Gomora;22;Thursday
2020/12/13;HGKBH7DQDW9BJ0F0G4A4BI7B002V;60;Android;Catch Up;The Bachelorette Australia;1;Sunday
2020/12/20;DU4Z1GI04I64LZ5C5B3HKC77001O;120;Leanback;Other;Real Health;2;Sunday
